phylum	class	order	family	species
Arthropoda	Insecta	Lepidoptera	Cosmopterigidae	Sorhagenia janiszewskae
Arthropoda	Insecta	Lepidoptera	Cosmopterigidae	Sorhagenia lophyrella
Arthropoda	Insecta	Lepidoptera	Cosmopterigidae	Sorhagenia rhamniella
Arthropoda	Insecta	Lepidoptera	Cosmopterigidae	Stagmatophora heydeniella
Arthropoda	Insecta	Lepidoptera	Cosmopterigidae	Vulcaniella cognatella
Arthropoda	Insecta	Lepidoptera	Cosmopterigidae	Vulcaniella extremella
Arthropoda	Insecta	Lepidoptera	Cosmopterigidae	Vulcaniella fiordalisa
Arthropoda	Insecta	Lepidoptera	Cosmopterigidae	Vulcaniella grabowiella
Arthropoda	Insecta	Lepidoptera	Cossidae	Acossus terebra
Arthropoda	Insecta	Lepidoptera	Cossidae	Cossus cossus
Arthropoda	Insecta	Lepidoptera	Cossidae	Dyspessa AH01Gg
Arthropoda	Insecta	Lepidoptera	Cossidae	Dyspessa psychidion
Arthropoda	Insecta	Lepidoptera	Cossidae	Dyspessa salicicola
Arthropoda	Insecta	Lepidoptera	Cossidae	Dyspessa ulula
Arthropoda	Insecta	Lepidoptera	Cossidae	Hypopta sheljuzhkoi
Arthropoda	Insecta	Lepidoptera	Cossidae	Paracossulus thrips
Arthropoda	Insecta	Lepidoptera	Cossidae	Parahypopta caestrum
Arthropoda	Insecta	Lepidoptera	Cossidae	Phragmataecia castaneae
Arthropoda	Insecta	Lepidoptera	Cossidae	Stygioides italica
Arthropoda	Insecta	Lepidoptera	Cossidae	Zeuzera AH01Gg
Arthropoda	Insecta	Lepidoptera	Cossidae	Zeuzera pyrina
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix abditella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix adspersella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix agyrella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix alpigena
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix alstromeriana
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix angelicella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix anticella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix arctica
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix arenella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix aspersella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix assimilella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix astrantiae
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix atomella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix bipunctosa
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix broennoeensis
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix cadurciella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix capreolella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix carduella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix carduncelli
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix caucasiella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix cervariella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix chironiella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix ciliella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix cinerariae
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix cluniana
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix cnicella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix coenosella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix comitella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix conciliatella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix conterminella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix curvipunctosa
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix dideganella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix doronicella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix ferocella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix ferulae
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix fruticosella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix furvella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix graecella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix guanchella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix heracliana
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix hippomarathri
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix hypericella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix irrorata
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix ivinskisi
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix kaekeritziana
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix kayseriensis
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix kuznetzovi
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix kyzyltashensis
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix lacteella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix laterella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix latipennella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix lessini
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix leucadensis
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix lidiae
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix ligusticella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix liturosa
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix medelichensis
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix melancholica
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix multiplicella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix nanatella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix nervosa
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix nodiflorella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix ocellana
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix ochrocephala
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix oinochroa
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix olusatri
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix pallorella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix paraselini
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix parilella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix perezi
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix petasitis
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix propinquella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix pseudoferulae
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix pullella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix pupillana
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix purpurea
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix putridella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix quadripunctata
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix rigidella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix rimantasi
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix rimulella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix rotundella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix rubrovittella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix rutana
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix scopariella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix selini
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix senecionis
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix sideensis
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix silerella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix socerbi
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix squamosa
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix straminella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix subpropinquella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix subtakamukui
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix thapsiella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix umbellana
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix ustjuzhanini
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix vendettella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix volgensis
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix xeranthemella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix yeatiana
Arthropoda	Insecta	Lepidoptera	Depressariidae	Anchinia cristalis
Arthropoda	Insecta	Lepidoptera	Depressariidae	Anchinia daphnella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Anchinia grisescens
Arthropoda	Insecta	Lepidoptera	Depressariidae	Anchinia laureolella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Cacochroa permixtella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Carcina quercana
Arthropoda	Insecta	Lepidoptera	Depressariidae	Depressaria absynthiella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Depressaria adustatella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Depressaria albarracinella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Depressaria albipunctella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Depressaria altaica
Arthropoda	Insecta	Lepidoptera	Depressariidae	Depressaria artemisiae
Arthropoda	Insecta	Lepidoptera	Depressariidae	Depressaria atrostrigella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Depressaria badiella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Depressaria bantiella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Depressaria bayindirensis
Arthropoda	Insecta	Lepidoptera	Depressariidae	Depressaria beckmanni
Arthropoda	Insecta	Lepidoptera	Depressariidae	Depressaria bupleurella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Depressaria chaerophylli
Arthropoda	Insecta	Lepidoptera	Depressariidae	Depressaria cinderella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Depressaria daucella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Depressaria depressana
Arthropoda	Insecta	Lepidoptera	Depressariidae	Depressaria dictamnella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Depressaria discipunctella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Depressaria djakonovi
Arthropoda	Insecta	Lepidoptera	Depressariidae	Depressaria douglasella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Depressaria emeritella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Depressaria erinaceella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Depressaria eryngiella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Depressaria filipjevi
Arthropoda	Insecta	Lepidoptera	Depressariidae	Depressaria floridella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Depressaria fusconigerella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Depressaria fuscovirgatella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Depressaria gaalhaszlerae
Arthropoda	Insecta	Lepidoptera	Depressariidae	Depressaria gallicella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Depressaria halophilella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Depressaria heydenii
Arthropoda	Insecta	Lepidoptera	Depressariidae	Depressaria hirtipalpis
Arthropoda	Insecta	Lepidoptera	Depressariidae	Depressaria hofmanni
Arthropoda	Insecta	Lepidoptera	Depressariidae	Depressaria hystricella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Depressaria incognitella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Depressaria infernella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Depressaria junnilaineni
Arthropoda	Insecta	Lepidoptera	Depressariidae	Depressaria krasnowodskella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Depressaria lacticapitella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Depressaria leucocephala
Arthropoda	Insecta	Lepidoptera	Depressariidae	Depressaria libanotidella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Depressaria manglisiella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Depressaria marcella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Depressaria moranella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Depressaria nemolella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Depressaria olerella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Depressaria paraleucocephala
Arthropoda	Insecta	Lepidoptera	Depressariidae	Depressaria peniculatella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Depressaria pentheri
Arthropoda	Insecta	Lepidoptera	Depressariidae	Depressaria peregrinella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Depressaria pimpinellae
Arthropoda	Insecta	Lepidoptera	Depressariidae	Depressaria pseudobadiella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Depressaria pulcherrimella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Depressaria radiella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Depressaria sarahae
Arthropoda	Insecta	Lepidoptera	Depressariidae	Depressaria schaidurovi
Arthropoda	Insecta	Lepidoptera	Depressariidae	Depressaria sibirella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Depressaria silesiaca
Arthropoda	Insecta	Lepidoptera	Depressariidae	Depressaria sordidatella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Depressaria sordidatella group_PB01
Arthropoda	Insecta	Lepidoptera	Depressariidae	Depressaria sordidatella group_PB02
Arthropoda	Insecta	Lepidoptera	Depressariidae	Depressaria taciturna
Arthropoda	Insecta	Lepidoptera	Depressariidae	Depressaria tenebricosa
Arthropoda	Insecta	Lepidoptera	Depressariidae	Depressaria ultimella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Depressaria ululana
Arthropoda	Insecta	Lepidoptera	Depressariidae	Depressaria urtsadzorensis
Arthropoda	Insecta	Lepidoptera	Depressariidae	Depressaria velox
Arthropoda	Insecta	Lepidoptera	Depressariidae	Depressaria veneficella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Depressaria villosae
Arthropoda	Insecta	Lepidoptera	Depressariidae	Depressaria zelleri
Arthropoda	Insecta	Lepidoptera	Depressariidae	Ethmia angarensis
Arthropoda	Insecta	Lepidoptera	Depressariidae	Ethmia aurifluella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Ethmia bipunctella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Ethmia chrysopygella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Ethmia cirrhocnemia
Arthropoda	Insecta	Lepidoptera	Depressariidae	Ethmia discrepitella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Ethmia dodecea
Arthropoda	Insecta	Lepidoptera	Depressariidae	Ethmia funerella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Ethmia haemorhoidella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Ethmia luctuosella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Ethmia lugubris
Arthropoda	Insecta	Lepidoptera	Depressariidae	Ethmia nigripedella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Ethmia pusiella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Ethmia pyrausta
Arthropoda	Insecta	Lepidoptera	Depressariidae	Ethmia quadrillella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Ethmia terminella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Exaeretia allisella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Exaeretia amurella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Exaeretia buvati
Arthropoda	Insecta	Lepidoptera	Depressariidae	Exaeretia ciniflonella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Exaeretia indubitatella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Exaeretia ledereri
Arthropoda	Insecta	Lepidoptera	Depressariidae	Exaeretia lepidella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Exaeretia lutosella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Exaeretia lvovskyi
Arthropoda	Insecta	Lepidoptera	Depressariidae	Exaeretia mongolicella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Exaeretia nebulosella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Exaeretia niviferella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Exaeretia praeustella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Exaeretia preisseckeri
Arthropoda	Insecta	Lepidoptera	Depressariidae	Exaeretia stramentella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Exaeretia thurneri
Arthropoda	Insecta	Lepidoptera	Depressariidae	Fuchsia luteella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Hypercallia citrinalis
Arthropoda	Insecta	Lepidoptera	Depressariidae	Levipalpus hepatariella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Luquetia lobella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Luquetia orientella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Odites kollarella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Orophia denisella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Orophia ferrugella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Orophia mendosella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Orophia sordidella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Orophia zernyi
Arthropoda	Insecta	Lepidoptera	Depressariidae	Rosetea corfuella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Rosetea rosetella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Semioscopis avellanella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Semioscopis oculella
Arthropoda	Insecta	Lepidoptera	Depressariidae	Semioscopis steinkellneriana
Arthropoda	Insecta	Lepidoptera	Depressariidae	Semioscopis strigulana
Arthropoda	Insecta	Lepidoptera	Depressariidae	Telechrysis tripuncta
Arthropoda	Insecta	Lepidoptera	Douglasiidae	Klimeschia transversella
Arthropoda	Insecta	Lepidoptera	Douglasiidae	Tinagma anchusella
Arthropoda	Insecta	Lepidoptera	Douglasiidae	Tinagma balteolella
Arthropoda	Insecta	Lepidoptera	Douglasiidae	Tinagma dryadis
Arthropoda	Insecta	Lepidoptera	Douglasiidae	Tinagma ocnerostomella
Arthropoda	Insecta	Lepidoptera	Douglasiidae	Tinagma perdicella
Arthropoda	Insecta	Lepidoptera	Douglasiidae	Tinagma signatum
Arthropoda	Insecta	Lepidoptera	Drepanidae	Achlya flavicornis
Arthropoda	Insecta	Lepidoptera	Drepanidae	Asphalia ruficollis
Arthropoda	Insecta	Lepidoptera	Drepanidae	Cilix asiatica
Arthropoda	Insecta	Lepidoptera	Drepanidae	Cilix glaucata
Arthropoda	Insecta	Lepidoptera	Drepanidae	Cymatophorina diluta
Arthropoda	Insecta	Lepidoptera	Drepanidae	Drepana curvatula
Arthropoda	Insecta	Lepidoptera	Drepanidae	Drepana falcataria
Arthropoda	Insecta	Lepidoptera	Drepanidae	Falcaria lacertinaria
Arthropoda	Insecta	Lepidoptera	Drepanidae	Habrosyne pyritoides
Arthropoda	Insecta	Lepidoptera	Drepanidae	Ochropacha duplaris
Arthropoda	Insecta	Lepidoptera	Drepanidae	Polyploca corbi
Arthropoda	Insecta	Lepidoptera	Drepanidae	Polyploca neoridens
Arthropoda	Insecta	Lepidoptera	Drepanidae	Polyploca ridens
Arthropoda	Insecta	Lepidoptera	Drepanidae	Sabra harpagula
Arthropoda	Insecta	Lepidoptera	Drepanidae	Tethea ocularis
Arthropoda	Insecta	Lepidoptera	Drepanidae	Tethea or
Arthropoda	Insecta	Lepidoptera	Drepanidae	Tetheella fluctuosa
Arthropoda	Insecta	Lepidoptera	Drepanidae	Thyatira batis
Arthropoda	Insecta	Lepidoptera	Drepanidae	Watsonalla binaria
Arthropoda	Insecta	Lepidoptera	Drepanidae	Watsonalla cultraria
Arthropoda	Insecta	Lepidoptera	Drepanidae	Watsonalla uncinula
Arthropoda	Insecta	Lepidoptera	Dryadaulidae	Dryadaula caucasica
Arthropoda	Insecta	Lepidoptera	Dryadaulidae	Dryadaula heindeli
Arthropoda	Insecta	Lepidoptera	Dryadaulidae	Dryadaula irinae
Arthropoda	Insecta	Lepidoptera	Elachistidae	Blastodacna atra
Arthropoda	Insecta	Lepidoptera	Elachistidae	Blastodacna hellerella
Arthropoda	Insecta	Lepidoptera	Elachistidae	Chrysoclista gabretica
Arthropoda	Insecta	Lepidoptera	Elachistidae	Chrysoclista germanica
Arthropoda	Insecta	Lepidoptera	Elachistidae	Chrysoclista lathamella
Arthropoda	Insecta	Lepidoptera	Elachistidae	Chrysoclista linneella
Arthropoda	Insecta	Lepidoptera	Elachistidae	Cosmiotes consortella
Arthropoda	Insecta	Lepidoptera	Elachistidae	Dystebenna stephensi
Arthropoda	Insecta	Lepidoptera	Elachistidae	Elachista abiskoella
Arthropoda	Insecta	Lepidoptera	Elachistidae	Elachista acutella
Arthropoda	Insecta	Lepidoptera	Elachistidae	Elachista adelpha
Arthropoda	Insecta	Lepidoptera	Elachistidae	Elachista adscitella
Arthropoda	Insecta	Lepidoptera	Elachistidae	Elachista agelensis
Arthropoda	Insecta	Lepidoptera	Elachistidae	Elachista albicapilla
Arthropoda	Insecta	Lepidoptera	Elachistidae	Elachista albidella
Arthropoda	Insecta	Lepidoptera	Elachistidae	Elachista albifrontella
Arthropoda	Insecta	Lepidoptera	Elachistidae	Elachista alicanta
Arthropoda	Insecta	Lepidoptera	Elachistidae	Elachista alpinella
Arthropoda	Insecta	Lepidoptera	Elachistidae	Elachista anitella
Arthropoda	Insecta	Lepidoptera	Elachistidae	Elachista anserinella
Arthropoda	Insecta	Lepidoptera	Elachistidae	Elachista anserinelloides
Arthropoda	Insecta	Lepidoptera	Elachistidae	Elachista apicipunctella
Arthropoda	Insecta	Lepidoptera	Elachistidae	Elachista arduella
Arthropoda	Insecta	Lepidoptera	Elachistidae	Elachista argentella
Arthropoda	Insecta	Lepidoptera	Elachistidae	Elachista atricomella
Arthropoda	Insecta	Lepidoptera	Elachistidae	Elachista atrisquamosa
Arthropoda	Insecta	Lepidoptera	Elachistidae	Elachista austera
Arthropoda	Insecta	Lepidoptera	Elachistidae	Elachista baikalica
Arthropoda	Insecta	Lepidoptera	Elachistidae	Elachista baldizzonella
Arthropoda	Insecta	Lepidoptera	Elachistidae	Elachista baltica
