sampleid	species	real_species	ident_rank	voucher_type	seqlength	ambiguities	museum_id	institut	identifier	country	BIN
TLMF Lep 20882	Trichoplusia ni	Trichoplusia ni	species	None	658	0	1853650	Tiroler Landesmuseen	None	Austria	BOLD:AAC3410
TLMF Lep 20883	Nola aerugula	Nola aerugula	species	None	658	0	1855875	Tiroler Landesmuseen	Benjamin Schattanek Wiesmair	Austria	BOLD:AAF3258
TLMF Lep 20884	Nola confusalis	Nola confusalis	species	None	638	0	1855876	Tiroler Landesmuseen	Benjamin Schattanek Wiesmair	Austria	BOLD:AAB5563
TLMF Lep 20886	Bena bicolorana	Bena bicolorana	species	None	658	0	1855878	Tiroler Landesmuseen	Benjamin Schattanek Wiesmair	Austria	BOLD:AAB8808
TLMF Lep 20887	Bena bicolorana	Bena bicolorana	species	None	658	0	1855879	Tiroler Landesmuseen	Benjamin Schattanek Wiesmair	Austria	BOLD:AAB8808
TLMF Lep 20888	Parasemia plantaginis	Arctia plantaginis	species	None	658	0	1855880	Tiroler Landesmuseen	Benjamin Schattanek Wiesmair	Austria	BOLD:AAB6883
TLMF Lep 20889	Spilosoma lutea	Spilarctia lutea	species	None	658	0	1856136	Tiroler Landesmuseen	Benjamin Schattanek Wiesmair	Austria	BOLD:AAC0134
TLMF Lep 20890	Spilosoma urticae	Spilosoma urticae	species	None	658	0	1856137	Tiroler Landesmuseen	Benjamin Schattanek Wiesmair	Austria	BOLD:AAE9166
TLMF Lep 20891	Pelosia muscerda	Pelosia muscerda	species	None	658	0	1856138	Tiroler Landesmuseen	Benjamin Schattanek Wiesmair	Austria	BOLD:AAD5281
TLMF Lep 20892	Pelosia obtusa	Pelosia obtusa	species	None	658	0	1856139	Tiroler Landesmuseen	Benjamin Schattanek Wiesmair	Austria	BOLD:AAQ2315
TLMF Lep 20893	Tyria jacobaeae	Tyria jacobaeae	species	None	658	0	1856140	Tiroler Landesmuseen	Benjamin Schattanek Wiesmair	Austria	BOLD:AAB5189
TLMF Lep 20895	Rhyparia purpurata	Diacrisia purpurata	species	None	658	0	1856142	Tiroler Landesmuseen	Benjamin Schattanek Wiesmair	Austria	BOLD:AAD5293
